i,t,axis_pos,axis_vel,mapper_pos_rel,mapper_pos_abs,working_offset,encoder_estimator_pos,spi_raw,spi_errors,spi_status
1323,30.685045941965654,0.9457669854164124,-0.002674122340977192,0.9457674622535706,0.9427676796913147,-0.00299072265625,0.9427618384361267,0.9427490234375,0,0
1324,30.708011185983196,0.9456449747085571,-0.005632010288536549,0.9456444978713989,0.9426539540290833,-0.00299072265625,0.9426543712615967,0.942626953125,0,0
1325,30.731011115014553,0.9455376267433167,-0.004156795330345631,0.9455381631851196,0.942547619342804,-0.00299072265625,0.9425368905067444,0.9425201416015625,0,0
1326,30.754375393968076,0.9454254508018494,-0.006242979317903519,0.9454171657562256,0.9424253702163696,-0.00299072265625,0.9424251914024353,0.942413330078125,0,0
1327,30.777729358058423,0.9453132748603821,0.0012821033596992493,0.9453009963035583,0.9423063397407532,-0.00299072265625,0.9423038363456726,0.942291259765625,0,0
1328,30.801231228979304,0.945178210735321,-0.007517033256590366,0.9451724886894226,0.942180871963501,-0.00299072265625,0.9421806931495667,0.942169189453125,0,0
1329,30.824388063978404,0.9450645446777344,-0.0037544909864664078,0.9450651407241821,0.9420709013938904,-0.00299072265625,0.9416082501411438,0.942047119140625,0,0
1330,30.847781602060422,0.9449267387390137,-0.004357987083494663,0.944927453994751,0.9419370293617249,-0.00299072265625,0.9419283270835876,0.9419097900390625,0,0
1331,30.871023362968117,0.9447835087776184,-0.007867211475968361,0.9447760581970215,0.9417840838432312,-0.00299072265625,0.9417837262153625,0.9417724609375,0,0
1332,30.894159829011187,0.9446373581886292,-0.006973164156079292,0.9446280598640442,0.9416330456733704,-0.00299072265625,0.9416308403015137,0.941619873046875,0,0
1333,30.9173831269145,0.9444869756698608,-0.004417626652866602,0.9444736838340759,0.9414802193641663,-0.00299072265625,0.9414789080619812,0.94146728515625,0,0
1334,30.9407297950238,0.9443162083625793,-0.007822577841579914,0.9443071484565735,0.9413122534751892,-0.00299072265625,0.9413100481033325,0.9412994384765625,0,0
1335,30.963916371110827,0.9441326856613159,-0.0077406419441103935,0.9441239833831787,0.9411290884017944,-0.00299072265625,0.9411272406578064,0.9411163330078125,0,0
1336,30.987018614076078,0.9439575672149658,0.005662955343723297,0.9439510703086853,0.9409544467926025,-0.00299072265625,0.9409469366073608,0.9409332275390625,0,0
