i,t_rel,error,display_position_deg,filtered_position_deg,measured_position_deg,velocity_deg_per_sec,raw_velocity_deg_per_sec,raw_position_deg,pos_estimate,pending_confirmation,glitch_rejected,display_delta_deg,filtered_delta_deg,measured_delta_deg
574,29.77522111008875,,16.28365625,16.33207645611429,16.371546875,0.0,6.515521556138992,16.435546875,0.045654296875,False,False,0.0,0.019230382550489367,0.0
575,29.827271530171856,,16.28365625,16.34500696534125,16.371546875,0.0,0.051386430859565735,16.435546875,0.045654296875,False,False,0.0,0.012930509226947606,0.0
576,29.87898324802518,,16.28365625,16.35370143974546,16.371546875,0.0,-0.08273811195977032,16.435546875,0.045654296875,False,False,0.0,0.008694474404222774,0.0
577,29.930811985163018,,16.28365625,16.34372729183485,16.28365625,0.0,-0.18466221168637276,16.34765625,0.04541015625,False,False,0.0,-0.009974147910611464,-0.087890625
578,29.98253990802914,,16.28365625,16.324048018529755,16.28365625,0.0,-8.022100254893303,16.34765625,0.04541015625,False,False,0.0,-0.01967927330508701,0.0
579,30.0341752381064,,16.28365625,16.316777500194398,8.109828125,0.0,-27.194536328315735,8.173828125,0.022705078125,True,False,0.0,-0.007270518335360521,-8.173828125
580,30.087328097084537,,16.28365625,16.305926978630715,16.28365625,0.0,-0.06935589015483856,16.34765625,0.04541015625,False,False,0.0,-0.01085052156366828,8.173828125
581,30.13970831106417,,16.28365625,16.3274240566813,16.371546875,0.0,1.1590904742479324,16.435546875,0.045654296875,False,False,0.0,0.021497078050572327,0.087890625
582,30.191799157997593,,16.28365625,16.341878691962506,16.371546875,0.0,4.962452128529549,16.435546875,0.045654296875,False,False,0.0,0.01445463528119717,0.0
583,30.244024355197325,,16.28365625,16.351597988725587,16.371546875,0.0,8.859691098332405,16.435546875,0.045654296875,False,False,0.0,0.009719296763080365,0.0
584,30.296320867026225,,16.28365625,16.358133243869084,16.371546875,0.0,-0.08279913221485913,16.435546875,0.045654296875,False,False,0.0,0.006535255143489849,0.0
585,30.348328195046633,,16.28365625,16.362527549427572,16.371546875,0.0,4.243598654866219,16.435546875,0.045654296875,False,False,0.0,0.004394305558491851,0.0
586,30.400474226102233,,16.28365625,16.349661967985103,16.28365625,0.0,0.043253302574157715,16.34765625,0.04541015625,False,False,0.0,-0.012865581442468965,-0.087890625
587,30.452466888120398,,16.28365625,16.343858807273186,16.371546875,0.0,-0.04526228236500174,16.435546875,0.045654296875,False,False,0.0,-0.00580316071190623,0.087890625
588,30.504352735122666,,16.28365625,16.352929418260487,16.371546875,0.0,-0.08281522546894848,16.435546875,0.045654296875,False,False,0.0,0.009070610987294003,0.0
589,30.55644965497777,,16.28365625,16.359028497088353,16.371546875,0.0,0.2497679740190506,16.435546875,0.045654296875,False,False,0.0,0.006099078827872972,0.0
590,30.608440187061206,,16.28365625,16.33433654894221,16.28365625,0.0,0.12102194130420685,16.34765625,0.04541015625,False,False,0.0,-0.02469194814614184,-0.087890625
591,30.660715773003176,,16.28365625,16.31773368300874,16.28365625,0.0,0.0459153950214386,16.34765625,0.04541015625,False,False,0.0,-0.016602865933464273,0.0
592,30.71264000912197,,16.28365625,16.306569915955073,16.28365625,0.0,0.03787145018577576,16.34765625,0.04541015625,False,False,0.0,-0.011163767053659512,0.0
593,30.76496100309305,,16.28365625,16.299063398988192,16.28365625,0.0,0.0459153950214386,16.34765625,0.04541015625,False,False,0.0,-0.0075065169668846465,0.0
594,30.817142478190362,,16.28365625,16.29401601697966,16.28365625,0.0,0.04323452711105347,16.34765625,0.04541015625,False,False,0.0,-0.00504738200854149,0.0
595,30.868867177981883,,16.28365625,16.28936829400004,16.28365625,0.0,0.037868767976760864,16.34765625,0.04541015625,False,False,0.0,-0.004647722979626678,0.0
596,30.920599453151226,,16.28365625,16.28749702838563,16.28365625,0.0,1.161714345216751,16.34765625,0.04541015625,False,False,0.0,-0.0018712656143975437,0.0
597,30.972779707051814,,16.28365625,16.286238789386495,16.28365625,0.0,0.037868767976760864,16.34765625,0.04541015625,False,False,0.0,-0.0012582389991280252,0.0
598,31.024671184131876,,16.28365625,16.28539274948348,16.28365625,0.0,0.04590936005115509,16.34765625,0.04541015625,False,False,0.0,-0.0008460399030241206,0.0
599,31.076523662079126,,16.28365625,16.284823872252694,16.28365625,0.0,0.04590936005115509,16.34765625,0.04541015625,False,False,0.0,-0.0005688772307905765,0.0
600,31.128967340104282,,16.28365625,16.284441359202713,16.28365625,0.0,0.03786340355873108,16.34765625,0.04541015625,False,False,0.0,-0.000382513049970612,0.0
601,31.181012687040493,,16.28365625,16.284184157427905,16.28365625,0.0,0.5099321901798248,16.34765625,0.04541015625,False,False,0.0,-0.00025720177481503015,0.0
602,31.232916405191645,,16.28365625,16.28401121495452,16.28365625,0.0,4.602971747517586,16.34765625,0.04541015625,False,False,0.0,-0.00017294247339805224,0.0
603,31.28482466004789,,16.28365625,16.28389492843542,16.28365625,0.0,0.6332970410585403,16.34765625,0.04541015625,False,False,0.0,-0.0001162865191020046,0.0
604,31.33712193206884,,16.28365625,16.283816737379976,16.28365625,0.0,0.04588320851325989,16.34765625,0.04541015625,False,False,0.0,-7.819105545081584e-05,0.0
605,31.38895224314183,,16.28365625,16.28376416171429,16.28365625,0.0,0.045882537961006165,16.34765625,0.04541015625,False,False,0.0,-5.257566567706817e-05,0.0
606,31.441229755058885,,16.28365625,16.28372880983669,16.28365625,0.0,0.045882537961006165,16.34765625,0.04541015625,False,False,0.0,-3.535187761372072e-05,0.0
607,31.493171325186267,,16.28365625,16.28370503923419,16.28365625,0.0,9.114431217312813,16.34765625,0.04541015625,False,False,0.0,-2.37706024961426e-05,0.0
608,31.545519781066105,,16.28365625,16.323113697697476,16.371546875,0.0,-0.08286886964924634,16.435546875,0.045654296875,False,False,0.0,0.03940865846328734,0.087890625
609,31.597167500993237,,16.28365625,16.338980406581783,16.371546875,0.0,1.5183991938829422,16.435546875,0.045654296875,False,False,0.0,0.015866708884317404,0.0
610,31.64989780704491,,16.28365625,16.349649181635595,16.371546875,0.0,-0.0828795984853059,16.435546875,0.045654296875,False,False,0.0,0.010668775053801482,0.0
611,31.7018853391055,,16.28365625,16.356822865981773,16.371546875,0.0,5.589981414377689,16.435546875,0.045654296875,False,False,0.0,0.0071736843461849276,0.0
612,31.754098000004888,,16.28365625,16.345826138836145,16.28365625,0.0,7.762560322880745,16.34765625,0.04541015625,False,False,0.0,-0.010996727145624163,-0.087890625
613,31.80641749408096,,16.28365625,16.325459283253426,16.28365625,0.0,0.03511682152748108,16.34765625,0.04541015625,False,False,0.0,-0.02036685558272211,0.0
614,31.858107935171574,,16.28365625,16.311764609559606,16.28365625,0.0,0.03511682152748108,16.34765625,0.04541015625,False,False,0.0,-0.013694673693805726,0.0
615,31.910191857023165,,16.28365625,16.30255631096788,16.28365625,0.0,0.13972297310829163,16.34765625,0.04541015625,False,False,0.0,-0.009208298591715902,0.0
616,31.962258315179497,,16.28365625,16.296364650994803,16.28365625,0.0,0.04315808415412903,16.34765625,0.04541015625,False,False,0.0,-0.006191659973069363,0.0
617,32.01425086706877,,16.28365625,16.29220137882891,16.28365625,0.0,0.03510609269142151,16.34765625,0.04541015625,False,False,0.0,-0.0041632721658970695,0.0
618,32.06593982712366,,16.28365625,16.28940199462456,16.28365625,0.0,0.037787631154060364,16.34765625,0.04541015625,False,False,0.0,-0.0027993842043656514,0.0
619,32.11792171210982,,16.28365625,16.288367760592138,16.28365625,0.0,1.1616338789463043,16.34765625,0.04541015625,False,False,0.0,-0.0010342340324314137,0.0
620,32.17023709509522,,16.28365625,16.286824269722153,16.28365625,0.0,0.3060031682252884,16.34765625,0.04541015625,False,False,0.0,-0.0015434908699774041,0.0
621,32.222371275071055,,16.28365625,16.285786426461176,16.28365625,0.0,-3.0494399741292,16.34765625,0.04541015625,False,False,0.0,-0.001037843260974114,0.0
622,32.27419080911204,,16.28365625,16.313881549402495,16.371546875,0.0,7.427257373929024,16.435546875,0.045654296875,False,False,0.0,0.028095122941323325,0.087890625
623,32.32629350805655,,16.28365625,16.332772710068237,16.371546875,0.0,-47.48024940490723,16.435546875,0.045654296875,False,False,0.0,0.018891160665731377,0.0
624,32.37861640914343,,16.28365625,16.316682157749884,16.28365625,0.0,1.3627566397190094,16.34765625,0.04541015625,False,False,0.0,-0.016090552318360096,-0.087890625
625,32.4303243891336,,16.28365625,16.305862870371023,8.109828125,0.0,-33.33430588245392,8.173828125,0.022705078125,True,False,0.0,-0.010819287378865283,-8.173828125
626,32.482012034161016,,16.28365625,16.298587981537473,16.28365625,0.0,0.03773398697376251,16.34765625,0.04541015625,False,False,0.0,-0.007274888833535442,8.173828125
627,32.53414797410369,,16.28365625,16.3066690025358,16.28365625,0.0,0.037723928689956665,16.34765625,0.04541015625,False,False,0.0,0.008081020998332633,0.0
628,32.586268950020894,,16.28365625,16.29913002480507,16.28365625,0.0,0.04308968782424927,16.34765625,0.04541015625,False,False,0.0,-0.007538977730717988,0.0
629,32.63832270517014,,16.28365625,16.29406081617893,16.28365625,0.0,-46.855337619781494,16.34765625,0.04541015625,False,False,0.0,-0.005069208626139243,0.0
630,32.6903293679934,,16.28365625,16.290652280298715,16.28365625,0.0,0.03772929310798645,16.34765625,0.04541015625,False,False,0.0,-0.003408535880225827,0.0
631,32.742706176126376,,16.28365625,16.288360380772858,16.28365625,0.0,0.043093711137771606,16.34765625,0.04541015625,False,False,0.0,-0.0022918995258578434,0.0
632,32.79446904407814,,16.28365625,16.288360380772858,8.109828125,0.0,-33.414782881736755,8.173828125,0.022705078125,True,False,0.0,0.0,-8.173828125
633,32.846386244054884,,16.28365625,16.31561227628167,16.371546875,0.0,-0.08297615800984204,16.435546875,0.045654296875,False,False,0.0,0.027251895508811685,8.26171875
634,32.89810187113471,,16.28365625,16.333936450821792,16.371546875,0.0,-0.08297615800984204,16.435546875,0.045654296875,False,False,0.0,0.018324174540111926,0.0
635,32.949936795048416,,16.28365625,16.317464657032573,16.28365625,0.0,0.040400102734565735,16.34765625,0.04541015625,False,False,0.0,-0.016471793789207823,-0.087890625
636,33.001683903159574,,16.28365625,16.34172767064373,16.371546875,0.0,0.48294849693775177,16.435546875,0.045654296875,False,False,0.0,0.024263013611147244,0.087890625
637,33.05358356703073,,16.28365625,16.351496441990843,16.371546875,0.0,-0.08299627457745373,16.435546875,0.045654296875,False,False,0.0,0.009768771347125949,0.0
638,33.10543539817445,,16.28365625,16.358064963844644,16.371546875,0.0,-0.08299761568196118,16.435546875,0.045654296875,False,False,0.0,0.006568521853807852,0.0
639,33.15730507997796,,16.28365625,16.36248163793914,16.371546875,0.0,-0.010586679636617191,16.435546875,0.045654296875,False,False,0.0,0.004416674094500195,0.0
640,33.20914748404175,,16.28365625,16.336658440850275,16.28365625,0.0,0.0457330048084259,16.34765625,0.04541015625,False,False,0.0,-0.02582319708886871,-0.087890625
641,33.260966926114634,,16.28365625,16.31929492312772,16.28365625,0.0,-63.82034718990326,16.34765625,0.04541015625,False,False,0.0,-0.01736351772254352,0.0
642,33.31292023812421,,16.28365625,16.30761969381108,16.28365625,0.0,2.3872900754213333,16.34765625,0.04541015625,False,False,0.0,-0.011675229316637115,0.0
643,33.364725791150704,,16.28365625,16.29976926961857,16.28365625,0.0,0.139600932598114,16.34765625,0.04541015625,False,False,0.0,-0.007850424192497485,0.0
644,33.41651477012783,,16.28365625,16.29449064439153,16.28365625,0.0,0.04572227597236633,16.34765625,0.04541015625,False,False,0.0,-0.0052786252270493605,0.0
645,33.468269545119256,,16.28365625,16.290941296788862,16.28365625,0.0,1.794518530368805,16.34765625,0.04541015625,False,False,0.0,-0.00354934760267156,0.0
646,33.520053709158674,,16.28365625,16.28855471546083,16.28365625,0.0,0.034988075494766235,16.34765625,0.04541015625,False,False,0.0,-0.002386581328039483,0.0
647,33.57189279911108,,16.28365625,16.302770290675863,16.371546875,0.0,-0.08302913163788617,16.435546875,0.045654296875,False,False,0.0,0.014215575215018816,0.087890625
648,33.623708351980895,,16.28365625,16.32530149970045,16.371546875,0.0,4.256773665547371,16.435546875,0.045654296875,False,False,0.0,0.022531209024577947,0.0
649,33.675575368106365,,16.28365625,16.340451484648582,16.371546875,0.0,-64.62772965431213,16.435546875,0.045654296875,False,False,0.0,0.015149984948124029,0.0
650,33.72733014309779,,16.28365625,16.35063833452771,16.371546875,0.0,4.559842497110367,16.435546875,0.045654296875,False,False,0.0,0.010186849879119109,0.0
651,33.77918893704191,,16.28365625,16.35748797238643,16.371546875,0.0,-0.083070705877617,16.435546875,0.045654296875,False,False,0.0,0.00684963785872128,0.0
652,33.83111358201131,,16.28365625,16.349121012632633,16.371546875,0.0,0.08054271340370178,16.435546875,0.045654296875,False,False,0.0,-0.00836695975380053,0.0
653,33.882923839148134,,16.28365625,16.32767475639418,16.28365625,0.0,0.04298575222492218,16.34765625,0.04541015625,False,False,0.0,-0.021446256238448314,-0.087890625
654,33.93481891020201,,16.28365625,16.313254293699448,16.28365625,0.0,0.03762200474739075,16.34765625,0.04541015625,False,False,0.0,-0.014420462694744174,0.0
655,33.98663220414892,,16.28365625,16.30355797458351,16.28365625,0.0,0.034941136837005615,16.34765625,0.04541015625,False,False,0.0,-0.009696319115931828,0.0
656,34.038519628113136,,16.28365625,16.294629424080156,16.28365625,0.0,0.6786645948886871,16.34765625,0.04541015625,False,False,0.0,-0.008928550503355837,0.0
657,34.0935480510816,,16.28365625,16.291034612251497,16.28365625,0.0,0.04297032952308655,16.34765625,0.04541015625,False,False,0.0,-0.003594811828662614,0.0
658,34.14606923004612,,16.28365625,16.289706507046226,16.28365625,0.0,0.042969658970832825,16.34765625,0.04541015625,False,False,0.0,-0.0013281052052604991,0.0
659,34.199627607129514,,16.28365625,16.288617460777903,16.28365625,0.0,0.03760591149330139,16.34765625,0.04541015625,False,False,0.0,-0.0010890462683335045,0.0
660,34.25138145708479,,16.28365625,16.286992168127064,16.28365625,0.0,7.899155169725418,16.34765625,0.04541015625,False,False,0.0,-0.0016252926508286691,0.0
661,34.30294841900468,,16.28365625,16.28589932134864,16.28365625,0.0,0.037600547075271606,16.34765625,0.04541015625,False,False,0.0,-0.0010928467784196982,0.0
662,34.35533800604753,,16.28365625,16.28516449117483,16.28365625,0.0,0.04564650356769562,16.34765625,0.04541015625,False,False,0.0,-0.0007348301738261398,0.0
663,34.407279374077916,,16.28365625,16.284670391365953,16.28365625,0.0,0.30312851071357727,16.34765625,0.04541015625,False,False,0.0,-0.0004940998088613924,0.0
664,34.45886779902503,,16.28365625,16.300035727596665,16.371546875,0.0,4.962124899029732,16.435546875,0.045654296875,False,False,0.0,0.015365336230701132,0.087890625
665,34.510515835136175,,16.28365625,16.323462779485997,16.371546875,0.0,-0.08311496232636273,16.435546875,0.045654296875,False,False,0.0,0.023427051889342465,0.0
666,34.566151089034975,,16.28365625,16.33211791667852,16.371546875,0.0,0.3969944268465042,16.435546875,0.045654296875,False,False,0.0,0.008655137192533857,0.0
667,34.618201474193484,,16.28365625,16.339215129176388,16.371546875,0.0,8.961289823055267,16.435546875,0.045654296875,False,False,0.0,0.007097212497853889,0.0
668,34.671437500976026,,16.28365625,16.333986696608207,16.28365625,0.0,-0.06702790036797523,16.34765625,0.04541015625,False,False,0.0,-0.005228432568173957,-0.087890625
669,34.72421590005979,,16.28365625,16.317498442299357,16.28365625,0.0,4.927246123552322,16.34765625,0.04541015625,False,False,0.0,-0.01648825430885381,0.0
670,34.77702894806862,,16.28365625,16.306411740102092,16.28365625,0.0,0.037579089403152466,16.34765625,0.04541015625,False,False,0.0,-0.011086702197275144,0.0
671,34.82874461309984,,16.28365625,16.298957041544647,16.28365625,0.0,0.037579089403152466,16.34765625,0.04541015625,False,False,0.0,-0.007454698557438633,0.0
672,34.880296556977555,,16.28365625,16.293944502234623,16.28365625,0.0,0.037579089403152466,16.34765625,0.04541015625,False,False,0.0,-0.005012539310030206,0.0
673,34.932015852071345,,16.28365625,16.29057407080256,16.28365625,0.0,0.037579089403152466,16.34765625,0.04541015625,False,False,0.0,-0.0033704314320743833,0.0
674,34.983641277998686,,16.28365625,16.28830779270764,16.28365625,0.0,1.6978678107261658,16.34765625,0.04541015625,False,False,0.0,-0.0022662780949076478,0.0
675,35.03535044309683,,16.28365625,16.286783947316618,16.28365625,0.0,0.10194674134254456,16.34765625,0.04541015625,False,False,0.0,-0.0015238453910342287,0.0
676,35.08868578518741,,16.28365625,16.285759313675694,16.28365625,0.0,0.03757372498512268,16.34765625,0.04541015625,False,False,0.0,-0.0010246336409238666,0.0
677,35.140531468205154,,16.28365625,16.285070350015538,16.28365625,0.0,8.183437138795853,16.34765625,0.04541015625,False,False,0.0,-0.000688963660167019,0.0
678,35.19229076313786,,16.28365625,16.300427403350447,16.371546875,0.0,11.399400383234024,16.435546875,0.045654296875,False,False,0.0,0.015357053334923876,0.087890625
679,35.24397874297574,,16.28365625,16.323726142262842,16.371546875,0.0,5.63533253967762,16.435546875,0.045654296875,False,False,0.0,0.023298738912387762,0.0
680,35.29558335407637,,16.28365625,16.310599245557537,16.28365625,0.0,0.08047766983509064,16.34765625,0.04541015625,False,False,0.0,-0.01312689670530176,-0.087890625
681,35.34741990803741,,16.28365625,16.301772720212888,16.28365625,0.0,0.04292204976081848,16.34765625,0.04541015625,False,False,0.0,-0.00882652534465933,0.0
682,35.399050407111645,,16.28365625,16.311658077071147,16.371546875,0.0,-47.445589900016785,16.435546875,0.045654296875,False,False,0.0,0.00988535685826264,0.087890625
683,35.45061027701013,,16.28365625,16.30248467852264,16.28365625,0.0,-0.06973139941692352,16.34765625,0.04541015625,False,False,0.0,-0.009173398548512068,-0.087890625
684,35.502279536100104,,16.28365625,16.29631648533862,16.28365625,0.0,1.9821591675281525,16.34765625,0.04541015625,False,False,0.0,-0.006168193184009851,0.0
685,35.554126793053,,16.28365625,16.292168992241688,16.28365625,0.0,0.045603588223457336,16.34765625,0.04541015625,False,False,0.0,-0.004147493096922972,0.0
686,35.60581447719596,,16.28365625,16.28938021788331,16.28365625,0.0,2.164549380540848,16.34765625,0.04541015625,False,False,0.0,-0.002788774358378987,0.0
687,35.657459957990795,,16.28365625,16.287505046004735,16.28365625,0.0,0.30309632420539856,16.34765625,0.04541015625,False,False,0.0,-0.0018751718785665616,0.0
688,35.7091170870699,,16.28365625,16.286244180433584,16.28365625,0.0,0.045603588223457336,16.34765625,0.04541015625,False,False,0.0,-0.0012608655711403571,0.0
689,35.76070819818415,,16.28365625,16.285083152027305,16.28365625,0.0,-46.863561272621155,16.34765625,0.04541015625,False,False,0.0,-0.001161028406272635,0.0
690,35.812207790091634,,16.28365625,16.284615698923158,16.28365625,0.0,0.03754153847694397,16.34765625,0.04541015625,False,False,0.0,-0.0004674531041359842,0.0
691,35.86372932814993,,16.28365625,16.28430138345593,16.28365625,0.0,1.1265197396278381,16.34765625,0.04541015625,False,False,0.0,-0.0003143154672216042,0.0
692,35.91540471604094,,16.28365625,16.28409003773577,16.28365625,0.0,0.03754153847694397,16.34765625,0.04541015625,False,False,0.0,-0.00021134572017444953,0.0
693,35.96737725101411,,16.28365625,16.283947928873534,16.28365625,0.0,2.3603345453739166,16.34765625,0.04541015625,False,False,0.0,-0.00014210886223509078,0.0
694,36.019184082979336,,16.28365625,16.283852374874563,16.28365625,0.0,0.040221065282821655,16.34765625,0.04541015625,False,False,0.0,-9.555399896044037e-05,0.0
695,36.070774120045826,,16.28365625,16.28378812436566,16.28365625,0.0,9.07389834523201,16.34765625,0.04541015625,False,False,0.0,-6.425050889902195e-05,0.0
696,36.122532471083105,,16.28365625,16.283744922323475,16.28365625,0.0,0.04021838307380676,16.34765625,0.04541015625,False,False,0.0,-4.320204217833634e-05,0.0
697,36.17430819198489,,16.28365625,16.283715873270307,16.28365625,0.0,6.616988182067871,16.34765625,0.04541015625,False,False,0.0,-2.9049053182461648e-05,0.0
698,36.22591774817556,,16.28365625,16.28369634068695,16.28365625,0.0,-1.5610721334815025,16.34765625,0.04541015625,False,False,0.0,-1.9532583365844403e-05,0.0
699,36.27750315517187,,16.28365625,16.28368320697791,16.28365625,0.0,0.1582241803407669,16.34765625,0.04541015625,False,False,0.0,-1.3133709046542208e-05,0.0
700,36.32915797014721,,16.28365625,16.31246734462195,16.371546875,0.0,-0.0805031560594216,16.435546875,0.045654296875,False,False,0.0,0.02878413764403831,0.087890625
701,36.3807756730821,,16.28365625,16.3318217987738,16.371546875,0.0,-0.0805031560594216,16.435546875,0.045654296875,False,False,0.0,0.019354454151851996,0.0
702,36.43236589618027,,16.28365625,16.344835733745505,16.371546875,0.0,-0.08052796649280936,16.435546875,0.045654296875,False,False,0.0,0.013013934971695562,0.0
703,36.484131932025775,,16.28365625,16.35358630362048,16.371546875,0.0,0.12867160141468048,16.435546875,0.045654296875,False,False,0.0,0.008750569874962366,0.0
704,36.535868561128154,,16.28365625,16.359470186804412,16.371546875,0.0,-14.03340607881546,16.435546875,0.045654296875,False,False,0.0,0.005883883183940952,0.0
705,36.58751646801829,,16.28365625,16.363426509857288,16.371546875,0.0,6.573998406529427,16.435546875,0.045654296875,False,False,0.0,0.003956323052875632,0.0
706,36.63915874506347,,16.28365625,16.36706956551199,16.371546875,0.0,-0.08058362232986838,16.435546875,0.045654296875,False,False,0.0,0.003643055654691807,0.0
707,36.690682450076565,,16.28365625,16.339743363350266,16.28365625,0.0,0.09911902248859406,16.34765625,0.04541015625,False,False,0.0,-0.027326202161731317,-0.087890625
708,36.74237204203382,,16.28365625,16.321369225016717,16.28365625,0.0,0.040105730295181274,16.34765625,0.04541015625,False,False,0.0,-0.018374138333541623,0.0
709,36.79390950500965,,16.28365625,16.30901445440124,16.28365625,0.0,0.1715339720249176,16.34765625,0.04541015625,False,False,0.0,-0.012354770615473853,0.0
710,36.84564485610463,,16.28365625,16.300707106639393,16.28365625,0.0,0.040105730295181274,16.34765625,0.04541015625,False,False,0.0,-0.00830734776184272,0.0
711,36.89741091104224,,16.28365625,16.2976379524443,8.109828125,0.0,-24.44310486316681,8.173828125,0.022705078125,True,False,0.0,-0.003069154195088686,-8.173828125
712,36.94902054104023,,16.28365625,16.293057546723546,16.28365625,0.0,7.38398864865303,16.34765625,0.04541015625,False,False,0.0,-0.004580405720759018,8.173828125
713,37.0007765411865,,16.28365625,16.30579799441691,16.371546875,0.0,11.337560713291168,16.435546875,0.045654296875,False,False,0.0,0.01274044769337479,0.087890625
714,37.05252041108906,,16.28365625,16.327337327695933,16.371546875,0.0,7.094298675656319,16.435546875,0.045654296875,False,False,0.0,0.021539333279008588,0.0
715,37.10410235612653,,16.28365625,16.341820375392746,16.371546875,0.0,-0.08062117325607687,16.435546875,0.045654296875,False,False,0.0,0.014483047696813856,0.0
716,37.15577043010853,,16.28365625,16.35155877666408,16.371546875,0.0,-0.08063123153988272,16.435546875,0.045654296875,False,False,0.0,0.009738401271334851,0.0
717,37.20736170816235,,16.28365625,16.358106877678928,16.371546875,0.0,0.14466360211372375,16.435546875,0.045654296875,False,False,0.0,0.006548101014857366,0.0
718,37.25921311508864,,16.28365625,16.36250982080131,16.371546875,0.0,-0.06188326107803732,16.435546875,0.045654296875,False,False,0.0,0.004402943122386205,0.0
719,37.31087152217515,,16.28365625,16.365470359756802,16.371546875,0.0,0.6515732780098915,16.435546875,0.045654296875,False,False,0.0,0.0029605389555058537,0.0
720,37.36279587307945,,16.28365625,16.367461026150472,16.371546875,0.0,-0.08068487572018057,16.435546875,0.045654296875,False,False,0.0,0.00199066639368084,0.0
721,37.414530132198706,,16.28365625,16.368799550233575,16.371546875,0.0,8.172445446252823,16.435546875,0.045654296875,False,False,0.0,0.00133852408310986,0.0
722,37.46609981707297,,16.28365625,16.369699573827056,16.371546875,0.0,-0.02171248328522779,16.435546875,0.045654296875,False,False,0.0,0.000900023593487731,0.0
723,37.51826848112978,,16.28365625,16.370304749691314,16.371546875,0.0,6.343154087662697,16.435546875,0.045654296875,False,False,0.0,0.0006051758642513505,0.0
724,37.56985000008717,,16.28365625,16.354891357442437,16.28365625,0.0,6.39947310090065,16.34765625,0.04541015625,False,False,0.0,-0.015413392248888158,-0.087890625
725,37.6215132412035,,16.28365625,16.331554736244293,16.28365625,0.0,0.03995552659034729,16.34765625,0.04541015625,False,False,0.0,-0.023336621198154717,0.0
726,37.67326786997728,,16.28365625,16.315863192150662,16.28365625,0.0,8.542552068829536,16.34765625,0.04541015625,False,False,0.0,-0.015691544093641596,0.0
727,37.72488942602649,,16.28365625,16.305312197902108,16.28365625,0.0,6.4638253301382065,16.34765625,0.04541015625,False,False,0.0,-0.010550994248546886,0.0
728,37.77667579613626,,16.28365625,16.32701067811938,16.371546875,0.0,5.353384092450142,16.435546875,0.045654296875,False,False,0.0,0.021698480217281713,0.087890625
729,37.82839398109354,,16.28365625,16.34160073621747,16.371546875,0.0,-0.027137922879774123,16.435546875,0.045654296875,False,False,0.0,0.01459005809809355,0.0
730,37.879964370978996,,16.28365625,16.326242563601753,16.28365625,0.0,-0.06737843155860901,16.34765625,0.04541015625,False,False,0.0,-0.015358172615719923,-0.087890625
731,37.93151874211617,,16.28365625,16.318577027153434,16.28365625,0.0,0.04527166485786438,16.34765625,0.04541015625,False,False,0.0,-0.0076655364483144695,0.0
732,37.98312033619732,,16.28365625,16.335929949307967,16.371546875,0.0,-0.08079283463303,16.435546875,0.045654296875,False,False,0.0,0.01735292215454365,0.087890625
733,38.034717929083854,,16.28365625,16.347598054164678,16.371546875,0.0,1.061822846531868,16.435546875,0.045654296875,False,False,0.0,0.011668104856710215,0.0
734,38.086625372990966,,16.28365625,16.35544368787033,16.371546875,0.0,0.15790767967700958,16.435546875,0.045654296875,False,False,0.0,0.007845633705642285,0.0
735,38.13822944811545,,16.28365625,16.35834226155367,16.371546875,0.0,0.9813351184129715,16.435546875,0.045654296875,False,False,0.0,0.0028985736833533338,0.0
736,38.18995294813067,,16.28365625,16.34684778041869,16.28365625,0.0,2.1480799466371536,16.34765625,0.04541015625,False,False,0.0,-0.011494481134974421,-0.087890625
737,38.241668300004676,,16.28365625,16.32614623505353,16.28365625,0.0,0.03718279302120209,16.34765625,0.04541015625,False,False,0.0,-0.02070154536517066,0.0
738,38.293445374118164,,16.28365625,16.34101948469999,16.371546875,0.0,-0.08084714936558157,16.435546875,0.045654296875,False,False,0.0,0.014873249646456088,0.087890625
739,38.34508106019348,,16.28365625,16.351020257762276,16.371546875,0.0,-0.08084714936558157,16.435546875,0.045654296875,False,False,0.0,0.010000773062273538,0.0
740,38.3967033571098,,16.28365625,16.35774477756935,16.371546875,0.0,-0.08085184323135763,16.435546875,0.045654296875,False,False,0.0,0.006724519807079332,0.0
741,38.44829315505922,,16.28365625,16.36226634468763,16.371546875,0.0,-0.0808625720674172,16.435546875,0.045654296875,False,False,0.0,0.004521567118274561,0.0
742,38.50014309911057,,16.28365625,16.365306646417963,16.371546875,0.0,1.0134686529636383,16.435546875,0.045654296875,False,False,0.0,0.0030403017303228808,0.0
743,38.55174217419699,,16.28365625,16.36735094530144,16.371546875,0.0,-0.08087330090347677,16.435546875,0.045654296875,False,False,0.0,0.0020442988834759035,0.0
744,38.60338004515506,,16.28365625,16.36872553187069,16.371546875,0.0,0.5655283480882645,16.435546875,0.045654296875,False,False,0.0,0.001374586569255598,0.0
745,38.65530363610014,,16.28365625,16.369649803879852,16.371546875,0.0,-0.000426471519858751,16.435546875,0.045654296875,False,False,0.0,0.0009242720091720003,0.0
746,38.70686226710677,,16.28365625,16.354450971878816,16.28365625,0.0,-0.07285349071025848,16.34765625,0.04541015625,False,False,0.0,-0.015198832001033225,-0.087890625
747,38.758919802028686,,16.28365625,16.331258620991314,16.28365625,0.0,-38.84686499834061,16.34765625,0.04541015625,False,False,0.0,-0.023192350887512703,0.0
