i,t,axis_pos,mapper_pos,estimator_pos,spi_raw,spi_errors,spi_status,axis_pos_d,mapper_pos_d,estimator_pos_d,spi_raw_d,dt
68,0.7972856820560992,0.057530105113983154,0.05752450227737427,0.9970338940620422,0.99700927734375,0,0,3.4868717193603516e-05,2.9325485229492188e-05,2.4616718292236328e-05,0.0,0.011657666880637407
69,0.8088875350076705,0.05752485990524292,0.05752003192901611,0.9970301389694214,0.99700927734375,0,0,-5.245208740234375e-06,-4.470348358154297e-06,-3.7550926208496094e-06,0.0,0.011601852951571345
70,0.8208912380505353,0.05011957883834839,0.05284696817398071,0.994148313999176,0.99700927734375,0,0,-0.007405281066894531,-0.0046730637550354,-0.0028818249702453613,0.0,0.0120037030428648
71,0.8325357581488788,0.05749553442001343,0.05749547481536865,0.9970095157623291,0.99700927734375,0,0,0.007375955581665039,0.0046485066413879395,0.002861201763153076,0.0,0.011644520098343492
72,0.8441303879953921,0.0574951171875,0.0574951171875,0.9910816550254822,0.99700927734375,0,0,-4.172325134277344e-07,-3.5762786865234375e-07,-0.005927860736846924,0.0,0.011594629846513271
73,0.855792815098539,0.05750197172164917,0.05750083923339844,0.9970136284828186,0.99700927734375,0,0,6.854534149169922e-06,5.7220458984375e-06,0.005931973457336426,0.0,0.01166242710314691
74,0.8675337601453066,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-6.735324859619141e-06,-5.602836608886719e-06,-4.231929779052734e-06,0.0,0.011740945046767592
75,0.8791449831333011,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.1920928955078125e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.011611222987994552
76,0.8907760581932962,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.011631075059995055
77,0.9025355211924762,0.05751234292984009,0.05750948190689087,0.9970213174819946,0.99700927734375,0,0,1.722574234008789e-05,1.436471939086914e-05,1.2040138244628906e-05,0.0,0.01175946299917996
78,0.9141708561219275,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-1.710653305053711e-05,-1.424551010131836e-05,-1.1920928955078125e-05,0.0,0.011635334929451346
79,0.9259040970355272,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.1920928955078125e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.01173324091359973
80,0.9375357651151717,0.05752450227737427,0.057519733905792236,0.9970299005508423,0.99700927734375,0,0,2.9385089874267578e-05,2.4616718292236328e-05,2.0623207092285156e-05,0.0,0.011631668079644442
81,0.9491743771359324,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-2.9265880584716797e-05,-2.4497509002685547e-05,-2.0503997802734375e-05,0.0,0.011638612020760775
82,0.9608988401014358,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.1920928955078125e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.011724462965503335
83,0.9726445071864873,0.05763983726501465,0.057645201683044434,0.9971542358398438,0.99700927734375,0,0,0.00014472007751464844,0.0001500844955444336,0.00014495849609375,0.0,0.011745667085051537
84,0.9842739710584283,0.0552363395690918,0.0561748743057251,0.9962888360023499,0.99700927734375,0,0,-0.0024034976959228516,-0.001470327377319336,-0.0008653998374938965,0.0,0.01162946387194097
85,0.9958894541487098,0.057590484619140625,0.05757558345794678,0.9896383285522461,0.99700927734375,0,0,0.002354145050048828,0.0014007091522216797,-0.00665050745010376,0.0,0.011615483090281487
86,1.007542269071564,0.05752146244049072,0.05017918348312378,0.9924535751342773,0.99700927734375,0,0,-6.902217864990234e-05,-0.007396399974822998,0.00281524658203125,0.0,0.011652814922854304
87,1.0192773072049022,0.057540953159332275,0.05753374099731445,0.9970417618751526,0.99700927734375,0,0,1.9490718841552734e-05,0.007354557514190674,0.004588186740875244,0.0,0.011735038133338094
88,1.0310140661895275,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-4.571676254272461e-05,-3.8504600524902344e-05,-3.236532211303711e-05,0.0,0.01173675898462534
89,1.0427773261908442,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.1920928955078125e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.011763260001316667
90,1.0543895121663809,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.011612185975536704
91,1.0660225320607424,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.011633019894361496
92,1.0776495700702071,0.05755901336669922,0.057549357414245605,0.9970551133155823,0.99700927734375,0,0,6.389617919921875e-05,5.424022674560547e-05,4.583597183227539e-05,0.0,0.01162703800946474
93,1.0892654601484537,0.053824424743652344,0.055268287658691406,0.995715856552124,0.99700927734375,0,0,-0.003734588623046875,-0.0022810697555541992,-0.001339256763458252,0.0,0.011615890078246593
94,1.1008973680436611,0.057522356510162354,0.057517945766448975,0.9970283508300781,0.99700927734375,0,0,0.0036979317665100098,0.0022496581077575684,0.0013124942779541016,0.0,0.011631907895207405
95,1.112531925085932,0.056508779525756836,0.056985318660736084,0.9967952966690063,0.99700927734375,0,0,-0.0010135769844055176,-0.0005326271057128906,-0.00023305416107177734,0.0,0.011634557042270899
96,1.1241300741676241,0.05758136510848999,0.05756920576095581,0.9970725178718567,0.99700927734375,0,0,0.0010725855827331543,0.0005838871002197266,0.0002772212028503418,0.0,0.0115981490816921
97,1.1358177231159061,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-8.612871170043945e-05,-7.396936416625977e-05,-6.312131881713867e-05,0.0,0.011687648948282003
98,1.1475388531107455,0.05699014663696289,0.057285189628601074,0.9969767332077026,0.99700927734375,0,0,-0.0005050897598266602,-0.00021004676818847656,-3.266334533691406e-05,0.0,0.01172112999483943
99,1.1591400390025228,0.05749619007110596,0.057495951652526855,0.9970099925994873,0.99700927734375,0,0,0.0005060434341430664,0.00021076202392578125,3.325939178466797e-05,0.0,0.011601185891777277
100,1.1707778919953853,0.057724833488464355,0.05771821737289429,0.997216522693634,0.99700927734375,0,0,0.00022864341735839844,0.00022226572036743164,0.00020653009414672852,0.0,0.011637852992862463
101,1.1823969860561192,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-0.0002295970916748047,-0.00022298097610473633,-0.00020712614059448242,0.0,0.011619094060733914
102,1.1940498009789735,0.05750149488449097,0.05749988555908203,0.9970126152038574,0.99700927734375,0,0,6.258487701416016e-06,4.649162292480469e-06,3.2186508178710938e-06,0.0,0.011652814922854304
103,1.206953315064311,0.057500362396240234,0.05749911069869995,0.9970126152038574,0.99700927734375,0,0,-1.1324882507324219e-06,-7.748603820800781e-07,0.0,0.0,0.01290351408533752
104,1.218776630004868,0.05753737688064575,0.052825987339019775,0.9941303730010986,0.99700927734375,0,0,3.701448440551758e-05,-0.004673123359680176,-0.002882242202758789,0.0,0.011823314940556884
105,1.230561463162303,0.05749553442001343,0.05749541521072388,0.9970095157623291,0.99700927734375,0,0,-4.184246063232422e-05,0.0046694278717041016,0.0028791427612304688,0.0,0.01178483315743506
106,1.2424241851549596,0.0575219988822937,0.057515740394592285,0.9970265030860901,0.99700927734375,0,0,2.6464462280273438e-05,2.0325183868408203e-05,1.6987323760986328e-05,0.0,0.011862721992656589
107,1.254174852045253,0.05750882625579834,0.057506561279296875,0.9970188140869141,0.99700927734375,0,0,-1.3172626495361328e-05,-9.179115295410156e-06,-7.68899917602539e-06,0.0,0.01175066689029336
108,1.2657830021344125,0.05753672122955322,0.05752718448638916,0.9970361590385437,0.99700927734375,0,0,2.7894973754882812e-05,2.0623207092285156e-05,1.7344951629638672e-05,0.0,0.011608150089159608
109,1.2777823901269585,0.057495832443237305,0.057495713233947754,0.9970097541809082,0.99700927734375,0,0,-4.088878631591797e-05,-3.147125244140625e-05,-2.6404857635498047e-05,0.0,0.011999387992545962
110,1.2893976690247655,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-7.152557373046875e-07,-5.960464477539062e-07,-4.76837158203125e-07,0.0,0.011615278897807002
111,1.3011176690924913,0.057624995708465576,0.057650864124298096,0.9971593022346497,0.99700927734375,0,0,0.00012987852096557617,0.0001557469367980957,0.0001500248908996582,0.0,0.011720000067725778
112,1.3131583160720766,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-0.0001297593116760254,-0.00015562772750854492,-0.00014990568161010742,0.0,0.01204064697958529
113,1.3249225202016532,0.05749720335006714,0.057496845722198486,0.9970107674598694,0.99700927734375,0,0,1.9669532775878906e-06,1.6093254089355469e-06,1.3709068298339844e-06,0.0,0.011764204129576683
114,1.3365480401553214,0.05749577283859253,0.05749565362930298,0.9970096945762634,0.99700927734375,0,0,-1.430511474609375e-06,-1.1920928955078125e-06,-1.0728836059570312e-06,0.0,0.011625519953668118
115,1.3481523930095136,0.05765044689178467,0.057630836963653564,0.9971265196800232,0.99700927734375,0,0,0.00015467405319213867,0.00013518333435058594,0.00011682510375976562,0.0,0.011604352854192257
116,1.3600549481343478,0.05715125799179077,0.05738186836242676,0.9970319271087646,0.99700927734375,0,0,-0.0004991888999938965,-0.00024896860122680664,-9.459257125854492e-05,0.0,0.01190255512483418
117,1.3716458010021597,0.0574953556060791,0.0574953556060791,0.9970093965530396,0.99700927734375,0,0,0.0003440976142883301,0.00011348724365234375,-2.2530555725097656e-05,0.0,0.011590852867811918
118,1.3832786541897804,0.057497382164001465,0.05749702453613281,0.9970108866691589,0.99700927734375,0,0,2.0265579223632812e-06,1.6689300537109375e-06,1.4901161193847656e-06,0.0,0.01163285318762064
119,1.3949114510323852,0.05749630928039551,0.057496070861816406,0.9970100522041321,0.99700927734375,0,0,-1.0728836059570312e-06,-9.5367431640625e-07,-8.344650268554688e-07,0.0,0.011632796842604876
120,1.4067873212043196,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.1920928955078125e-06,-9.5367431640625e-07,-7.748603820800781e-07,0.0,0.011875870171934366
121,1.4185687471181154,0.057628631591796875,0.05760836601257324,0.9971085786819458,0.99700927734375,0,0,0.000133514404296875,0.00011324882507324219,9.930133819580078e-05,0.0,0.011781425913795829
122,1.4302823410835117,0.057536303997039795,0.0575295090675354,0.997037947177887,0.99700927734375,0,0,-9.232759475708008e-05,-7.88569450378418e-05,-7.063150405883789e-05,0.0,0.011713593965396285
123,1.4419069529976696,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-4.106760025024414e-05,-3.427267074584961e-05,-2.855062484741211e-05,0.0,0.011624611914157867
124,1.4536710460670292,0.052796006202697754,0.055238187313079834,0.9956905841827393,0.99700927734375,0,0,-0.004699230194091797,-0.002257049083709717,-0.001318812370300293,0.0,0.01176409306935966
125,1.46540462016128,0.05749541521072388,0.0574953556060791,0.9970095157623291,0.99700927734375,0,0,0.004699409008026123,0.0022571682929992676,0.0013189315795898438,0.0,0.011733574094250798
126,1.4771602691616863,0.057509005069732666,0.0575067400932312,0.9970189929008484,0.99700927734375,0,0,1.3589859008789062e-05,1.138448715209961e-05,9.47713851928711e-06,0.0,0.011755649000406265
127,1.488780140178278,0.05761533975601196,0.05760139226913452,0.9971018433570862,0.99700927734375,0,0,0.00010633468627929688,9.465217590332031e-05,8.285045623779297e-05,0.0,0.011619871016591787
128,1.5003993820864707,0.05758774280548096,0.05757492780685425,0.9970776438713074,0.99700927734375,0,0,-2.759695053100586e-05,-2.6464462280273438e-05,-2.4199485778808594e-05,0.0,0.011619241908192635
129,1.512089272029698,0.05538445711135864,0.05632251501083374,0.9964281916618347,0.99700927734375,0,0,-0.0022032856941223145,-0.0012524127960205078,-0.0006494522094726562,0.0,0.011689889943227172
130,1.5239129750989377,0.05749636888504028,0.057496070861816406,0.9970100522041321,0.99700927734375,0,0,0.0021119117736816406,0.001173555850982666,0.0005818605422973633,0.0,0.011823703069239855
131,1.53568158717826,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.2516975402832031e-06,-9.5367431640625e-07,-7.748603820800781e-07,0.0,0.011768612079322338
132,1.5472715510986745,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.011589963920414448
133,1.558911681175232,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.011640130076557398
134,1.5717826390173286,0.05749630928039551,0.057496070861816406,0.9970100522041321,0.99700927734375,0,0,1.1920928955078125e-06,9.5367431640625e-07,7.748603820800781e-07,0.0,0.012870957842096686
135,1.5834008811507374,0.05751234292984009,0.05750948190689087,0.9970213174819946,0.99700927734375,0,0,1.6033649444580078e-05,1.341104507446289e-05,1.1265277862548828e-05,0.0,0.011618242133408785
136,1.5952692511491477,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-1.710653305053711e-05,-1.424551010131836e-05,-1.1920928955078125e-05,0.0,0.011868369998410344
137,1.6071813812013716,0.057569026947021484,0.05755817890167236,0.9970628023147583,0.99700927734375,0,0,7.37905502319336e-05,6.29425048828125e-05,5.340576171875e-05,0.0,0.011912130052223802
138,1.6187788450624794,0.0575140118598938,0.05007219314575195,0.992320716381073,0.99700927734375,0,0,-5.501508712768555e-05,-0.00748598575592041,-0.004742085933685303,0.0,0.011597463861107826
139,1.6303937351331115,0.0575297474861145,0.05752420425415039,0.9970335960388184,0.99700927734375,0,0,1.5735626220703125e-05,0.0074520111083984375,0.004712879657745361,0.0,0.0116148900706321
140,1.642026939196512,0.05751776695251465,0.05759286880493164,0.9971439838409424,0.99700927734375,0,0,-1.1980533599853516e-05,6.866455078125e-05,0.00011038780212402344,0.0,0.011633204063400626
141,1.6539207540918142,0.05751240253448486,0.057509541511535645,0.9970213174819946,0.99700927734375,0,0,-5.364418029785156e-06,-8.33272933959961e-05,-0.0001226663589477539,0.0,0.011893814895302057
142,1.6655227551236749,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-1.71661376953125e-05,-1.430511474609375e-05,-1.1920928955078125e-05,0.0,0.01160200103186071
143,1.6773974590469152,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.1920928955078125e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.011874703923240304
144,1.6890264779794961,0.05156749486923218,0.05378621816635132,0.9947503209114075,0.99700927734375,0,0,-0.005927622318267822,-0.0037088990211486816,-0.0022589564323425293,0.0,0.011629018932580948
145,1.7010576070751995,0.05749541521072388,0.0574953556060791,0.9970095157623291,0.99700927734375,0,0,0.005927920341491699,0.003709137439727783,0.002259194850921631,0.0,0.012031129095703363
146,1.7127802930772305,0.05698525905609131,0.05728113651275635,0.9969733357429504,0.99700927734375,0,0,-0.0005101561546325684,-0.0002142190933227539,-3.618001937866211e-05,0.0,0.011722686002030969
147,1.7245447000022978,0.0574953556060791,0.0574953556060791,0.9970094561576843,0.99700927734375,0,0,0.000510096549987793,0.0002142190933227539,3.612041473388672e-05,0.0,0.011764406925067306
148,1.736149090109393,0.05528616905212402,0.0562167763710022,0.9963240027427673,0.99700927734375,0,0,-0.002209186553955078,-0.0012785792350769043,-0.0006854534149169922,0.0,0.011604390107095242
149,1.747948702191934,0.0575636625289917,0.05755341053009033,0.9970586895942688,0.99700927734375,0,0,0.0022774934768676758,0.0013366341590881348,0.0007346868515014648,0.0,0.011799612082540989
150,1.7598797942046076,0.05738186836242676,0.05751776695251465,0.9971070289611816,0.99700927734375,0,0,-0.0001817941665649414,-3.5643577575683594e-05,4.83393669128418e-05,0.0,0.011931092012673616
151,1.7715518691111356,0.057495296001434326,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,0.00011342763900756836,-2.2530555725097656e-05,-9.763240814208984e-05,0.0,0.011672074906527996
152,1.7833978871349245,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.7881393432617188e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.011846018023788929
153,1.7954101641662419,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.012012277031317353
154,1.8070201841183007,0.05753326416015625,0.05752450227737427,0.9970338940620422,0.99700927734375,0,0,3.814697265625e-05,2.9385089874267578e-05,2.4616718292236328e-05,0.0,0.011610019952058792
155,1.819787068059668,0.057499468326568604,0.05749845504760742,0.9970120191574097,0.99700927734375,0,0,-3.3795833587646484e-05,-2.6047229766845703e-05,-2.187490463256836e-05,0.0,0.012766883941367269
156,1.8323390090372413,0.05758768320083618,0.057569026947021484,0.9970723390579224,0.99700927734375,0,0,8.821487426757812e-05,7.05718994140625e-05,6.031990051269531e-05,0.0,0.012551940977573395
157,1.8441633430775255,0.057505130767822266,0.057503461837768555,0.9970162510871887,0.99700927734375,0,0,-8.255243301391602e-05,-6.556510925292969e-05,-5.608797073364258e-05,0.0,0.011824334040284157
158,1.8558192690834403,0.05751770734786987,0.057592809200286865,0.9971529245376587,0.99700927734375,0,0,1.2576580047607422e-05,8.934736251831055e-05,0.0001366734504699707,0.0,0.011655926005914807
159,1.8675254001282156,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-2.2470951080322266e-05,-9.757280349731445e-05,-0.00014352798461914062,0.0,0.011706131044775248
160,1.8792756220791489,0.05751824378967285,0.05751442909240723,0.9970253705978394,0.99700927734375,0,0,2.300739288330078e-05,1.919269561767578e-05,1.5974044799804688e-05,0.0,0.011750221950933337
161,1.8909015860408545,0.05755823850631714,0.057548701763153076,0.9970545768737793,0.99700927734375,0,0,3.999471664428711e-05,3.427267074584961e-05,2.9206275939941406e-05,0.0,0.011625963961705565
162,1.902551680104807,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-6.300210952758789e-05,-5.346536636352539e-05,-4.5180320739746094e-05,0.0,0.011650094063952565
163,1.915404582163319,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.1920928955078125e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.012852902058511972
164,1.9271535270381719,0.05750870704650879,0.057506442070007324,0.9970186948776245,0.99700927734375,0,0,1.3589859008789062e-05,1.1324882507324219e-05,9.417533874511719e-06,0.0,0.011748944874852896
165,1.938921453198418,0.0575261116027832,0.05752098560333252,0.9970309138298035,0.99700927734375,0,0,1.7404556274414062e-05,1.4543533325195312e-05,1.2218952178955078e-05,0.0,0.011767926160246134
166,1.9505528430454433,0.05749523639678955,0.05156761407852173,0.9933004975318909,0.99700927734375,0,0,-3.0875205993652344e-05,-0.005953371524810791,-0.0037304162979125977,0.0,0.011631389847025275
167,1.9623041211161762,0.057499468326568604,0.057498812675476074,0.9970120787620544,0.99700927734375,0,0,4.231929779052734e-06,0.005931198596954346,0.0037115812301635742,0.0,0.011751278070732951
168,1.9740416591521353,0.057647705078125,0.05764645338058472,0.9971516728401184,0.99700927734375,0,0,0.00014823675155639648,0.00014764070510864258,0.00013959407806396484,0.0,0.011737538035959005
169,1.985654567135498,0.05749619007110596,0.05749589204788208,0.9970099329948425,0.99700927734375,0,0,-0.00015151500701904297,-0.00015056133270263672,-0.0001417398452758789,0.0,0.011612907983362675
170,1.997406290145591,0.05757176876068115,0.057560503482818604,0.9970647692680359,0.99700927734375,0,0,7.557868957519531e-05,6.461143493652344e-05,5.4836273193359375e-05,0.0,0.011751723010092974
171,2.009039550088346,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-7.653236389160156e-05,-6.526708602905273e-05,-5.537271499633789e-05,0.0,0.011633259942755103
172,2.0230430960655212,0.0574951171875,0.0574951171875,0.99700927734375,0.967254638671875,0,0,-1.1920928955078125e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,-0.029754638671875,0.014003545977175236
173,2.0346621521748602,0.05738258361816406,0.05756175518035889,0.9971296787261963,0.99700927734375,0,0,-0.0001125335693359375,6.663799285888672e-05,0.00012040138244628906,0.029754638671875,0.011619056109338999
174,2.046403893036768,0.057495296001434326,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,0.00011271238327026367,-6.651878356933594e-05,-0.00012028217315673828,0.0,0.011741740861907601
175,2.0580397280864418,0.05763930082321167,0.057628631591796875,0.997129499912262,0.99700927734375,0,0,0.00014400482177734375,0.00013339519500732422,0.00012010335922241211,0.0,0.011635835049673915
176,2.0697725620120764,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-0.00014406442642211914,-0.00013339519500732422,-0.00012010335922241211,0.0,0.011732833925634623
177,2.0814043399877846,0.05765378475189209,0.05764365196228027,0.9971364736557007,0.99700927734375,0,0,0.00015854835510253906,0.00014841556549072266,0.0001270771026611328,0.0,0.011631777975708246
178,2.0931838960386813,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-0.00015854835510253906,-0.00014841556549072266,-0.0001270771026611328,0.0,0.011779556050896645
179,2.1050314330495894,0.053793907165527344,0.05524259805679321,0.9956942796707153,0.99700927734375,0,0,-0.003701329231262207,-0.002252638339996338,-0.0013151168823242188,0.0,0.011847537010908127
180,2.1166647491045296,0.057496607303619385,0.05749636888504028,0.997010350227356,0.99700927734375,0,0,0.003702700138092041,0.0022537708282470703,0.001316070556640625,0.0,0.011633316054940224
181,2.1285537669900805,0.05750274658203125,0.05750149488449097,0.9970145225524902,0.99700927734375,0,0,6.139278411865234e-06,5.125999450683594e-06,4.172325134277344e-06,0.0,0.011889017885550857
182,2.140152509091422,0.05760836601257324,0.0575944185256958,0.9970953464508057,0.99700927734375,0,0,0.00010561943054199219,9.292364120483398e-05,8.082389831542969e-05,0.0,0.011598742101341486
183,2.151820825180039,0.05156761407852173,0.05378633737564087,0.994750440120697,0.99700927734375,0,0,-0.006040751934051514,-0.0038080811500549316,-0.0023449063301086426,0.0,0.011668316088616848
184,2.163551270030439,0.05749553442001343,0.05749541521072388,0.9970095157623291,0.99700927734375,0,0,0.005927920341491699,0.003709077835083008,0.00225907564163208,0.0,0.01173044485040009
185,2.1751467341091484,0.0500640869140625,0.052799761295318604,0.9941083788871765,0.99700927734375,0,0,-0.007431447505950928,-0.0046956539154052734,-0.002901136875152588,0.0,0.011595464078709483
186,2.186781123979017,0.05617523193359375,0.05677497386932373,0.9966657161712646,0.99700927734375,0,0,0.00611114501953125,0.003975212574005127,0.0025573372840881348,0.0,0.011634389869868755
187,2.1984002171084285,0.0574953556060791,0.0574953556060791,0.9970095157623291,0.99700927734375,0,0,0.0013201236724853516,0.0007203817367553711,0.0003437995910644531,0.0,0.01161909312941134
188,2.210040311096236,0.05762392282485962,0.057606518268585205,0.997104823589325,0.99700927734375,0,0,0.00012856721878051758,0.00011116266250610352,9.530782699584961e-05,0.0,0.011640093987807631
189,2.2219126261770725,0.05699014663696289,0.057285189628601074,0.9969767332077026,0.99700927734375,0,0,-0.0006337761878967285,-0.00032132863998413086,-0.00012809038162231445,0.0,0.011872315080836415
190,2.2335544780362397,0.0574953556060791,0.0574953556060791,0.9970094561576843,0.99700927734375,0,0,0.0005052089691162109,0.00021016597747802734,3.272294998168945e-05,0.0,0.011641851859167218
191,2.2451687201391906,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-2.384185791015625e-07,-2.384185791015625e-07,-1.7881393432617188e-07,0.0,0.011614242102950811
192,2.2567769621964544,0.05378711223602295,0.055236876010894775,0.9956895112991333,0.99700927734375,0,0,-0.0037080049514770508,-0.0022582411766052246,-0.0013197660446166992,0.0,0.011608242057263851
193,2.2684114810544997,0.05749541521072388,0.0574953556060791,0.9970095157623291,0.99700927734375,0,0,0.0037083029747009277,0.002258479595184326,0.0013200044631958008,0.0,0.01163451885804534
194,2.280157056171447,0.05765467882156372,0.05765753984451294,0.9971644878387451,0.99700927734375,0,0,0.00015926361083984375,0.0001621842384338379,0.00015497207641601562,0.0,0.011745575116947293
195,2.2917815940454602,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-0.00015944242477416992,-0.00016230344772338867,-0.0001550912857055664,0.0,0.011624537874013186
196,2.3033961141481996,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.1920928955078125e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.011614520102739334
197,2.315789759159088,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.012393645010888577
198,2.3273976310156286,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.011607871856540442
199,2.339168298058212,0.0575825572013855,0.05756878852844238,0.9970711469650269,0.99700927734375,0,0,8.744001388549805e-05,7.367134094238281e-05,6.186962127685547e-05,0.0,0.011770667042583227
200,2.3507755210157484,0.05749619007110596,0.057495951652526855,0.9970099329948425,0.99700927734375,0,0,-8.636713027954102e-05,-7.283687591552734e-05,-6.121397018432617e-05,0.0,0.011607222957536578
201,2.362563743023202,0.057497620582580566,0.05749720335006714,0.9970110058784485,0.99700927734375,0,0,1.430511474609375e-06,1.2516975402832031e-06,1.0728836059570312e-06,0.0,0.011788222007453442
202,2.3741491711698472,0.057581186294555664,0.057569026947021484,0.9896337389945984,0.99700927734375,0,0,8.356571197509766e-05,7.18235969543457e-05,-0.007377266883850098,0.0,0.011585428146645427
203,2.385778801050037,0.05750483274459839,0.05750322341918945,0.9970160126686096,0.99700927734375,0,0,-7.635354995727539e-05,-6.580352783203125e-05,0.0073822736740112305,0.0,0.011629629880189896
204,2.39765989407897,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-9.59634780883789e-06,-7.987022399902344e-06,-6.616115570068359e-06,0.0,0.01188109302893281
205,2.4094080610666424,0.05755329132080078,0.05754435062408447,0.9970442652702332,0.99700927734375,0,0,5.805492401123047e-05,4.9114227294921875e-05,3.4868717193603516e-05,0.0,0.011748166987672448
206,2.4212855601217598,0.05749911069869995,0.0574985146522522,0.9970120787620544,0.99700927734375,0,0,-5.418062210083008e-05,-4.583597183227539e-05,-3.218650817871094e-05,0.0,0.011877499055117369
207,2.4329070991370827,0.057730019092559814,0.0576968789100647,0.9971814751625061,0.99700927734375,0,0,0.00023090839385986328,0.0001983642578125,0.00016939640045166016,0.0,0.011621539015322924
208,2.4445356181822717,0.056508779525756836,0.056985318660736084,0.9968960285186768,0.99700927734375,0,0,-0.0012212395668029785,-0.0007115602493286133,-0.0002854466438293457,0.0,0.011628519045189023
209,2.456570469075814,0.05753684043884277,0.057530224323272705,0.9970387816429138,0.99700927734375,0,0,0.0010280609130859375,0.0005449056625366211,0.00014275312423706055,0.0,0.01203485089354217
210,2.4681515630800277,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-4.1604042053222656e-05,-3.49879264831543e-05,-2.9385089874267578e-05,0.0,0.01158109400421381
211,2.4798195820767432,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.1920928955078125e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.011668018996715546
212,2.4915600831154734,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.011740501038730145
213,2.503294176189229,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.011734093073755503
214,2.5149078061804175,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.011613629991188645
215,2.526655251160264,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.011747444979846478
