i,t,axis_pos,axis_vel,mapper_pos_rel,mapper_pos_abs,working_offset,encoder_estimator_pos,spi_raw,spi_errors,spi_status
36,0.8215454199817032,0.0020537376403808594,0.06641995906829834,0.0019459724426269531,0.9989488124847412,-0.00299072265625,0.9912648797035217,0.9989471435546875,0,0
37,0.8539308321196586,0.001941084861755371,0.003544628620147705,0.0019394159317016602,0.9940922856330872,-0.00299072265625,0.9971528053283691,0.9989471435546875,0,0
38,0.8772672780323774,0.0019892454147338867,0.047853291034698486,0.0019741058349609375,0.9989769458770752,-0.00299072265625,0.9989715814590454,0.99896240234375,0,0
39,0.9020717560779303,0.0019540786743164062,-3.8405003547668457,0.9981229305267334,0.9966297149658203,-0.00299072265625,0.9982184767723083,0.99896240234375,0,0
40,0.925661793909967,0.002083897590637207,0.20269888639450073,0.002032637596130371,0.9990293979644775,-0.00299072265625,0.9990094900131226,0.99896240234375,0,0
41,0.9484056869987398,0.0005738735198974609,0.42360150814056396,0.00171661376953125,0.9989099502563477,-0.00299072265625,0.9942148923873901,0.9989471435546875,0,0
42,0.9710633018985391,0.0019388198852539062,0.0013244152069091797,0.9958162903785706,0.9951170086860657,-0.00299072265625,0.9975838661193848,0.9989471435546875,0,0
43,0.9936356409452856,0.00185394287109375,0.5909337401390076,0.002062082290649414,0.99910569190979,-0.00299072265625,0.9991132616996765,0.9989471435546875,0,0
44,1.016171535011381,0.0019006729125976562,0.5136784911155701,0.002086162567138672,0.9991011619567871,-0.00299072265625,0.9990850687026978,0.9989471435546875,0,0
45,1.038903335109353,0.0021344423294067383,0.6746408939361572,0.0021823644638061523,0.9991468191146851,-0.00299072265625,0.9991009831428528,0.9989471435546875,0,0
46,1.0620643929578364,0.001972198486328125,0.046468138694763184,0.001954793930053711,0.9989578723907471,-0.00299072265625,0.998950183391571,0.9989471435546875,0,0
47,1.0887128640897572,0.0019845962524414062,-3.7771477699279785,0.9971121549606323,0.9959709644317627,-0.00299072265625,0.9979462623596191,0.9989471435546875,0,0
48,1.1113979609217495,0.0019681453704833984,0.044799208641052246,0.00195920467376709,0.9989650249481201,-0.00299072265625,0.9989595413208008,0.9989471435546875,0,0
49,1.1340798910241574,0.998943567276001,0.344312846660614,0.0015866756439208984,0.998833417892456,-0.00299072265625,0.9990502595901489,0.9989471435546875,0,0
50,1.1571826171129942,0.0020346641540527344,0.14356428384780884,0.002003788948059082,0.9990030527114868,-0.00299072265625,0.99898362159729,0.9989471435546875,0,0
51,1.1799442321062088,0.0020914077758789062,0.4592376947402954,0.0021092891693115234,0.9990915060043335,-0.00299072265625,0.9990436434745789,0.9989471435546875,0,0
52,1.2031960859894753,0.001946091651916504,0.0107649564743042,0.0019431114196777344,0.9989514350891113,-0.00299072265625,0.9989494681358337,0.9989471435546875,0,0
53,1.226272959029302,0.9958158135414124,-0.873126745223999,0.00014269351959228516,0.9979283809661865,-0.00299072265625,0.9988300800323486,0.9989471435546875,0,0
54,1.2490991670638323,0.9965552091598511,-0.35275599360466003,0.0005974769592285156,0.998304009437561,-0.00299072265625,0.9989831447601318,0.9989471435546875,0,0
55,1.2716403570957482,0.9989702105522156,-0.1350206732749939,0.0009429454803466797,0.9984405040740967,-0.00299072265625,0.9989830851554871,0.9989471435546875,0,0
56,1.2942675100639462,0.0019385814666748047,0.0009077191352844238,0.0019383430480957031,0.9989475011825562,-0.00299072265625,0.9989474415779114,0.9989471435546875,0,0
57,1.3171045880299062,0.0015826225280761719,-2.281547784805298,0.9990043640136719,0.9972758293151855,-0.00299072265625,0.9987444877624512,0.9989471435546875,0,0
58,1.3398376849945635,0.0011935234069824219,0.519967257976532,0.0019006729125976562,0.9990153312683105,-0.00299072265625,0.9991001486778259,0.9989471435546875,0,0
59,1.3625953560695052,0.0017352104187011719,0.85928875207901,0.0020923614501953125,0.9991650581359863,-0.00299072265625,0.999183714389801,0.9989471435546875,0,0
60,1.385153342038393,0.0019426345825195312,0.0062271952629089355,0.0019409656524658203,0.9989492893218994,-0.00299072265625,0.99894779920578,0.9989471435546875,0,0
61,1.4091498230118304,0.0019388198852539062,0.0013842582702636719,0.9942557215690613,0.9940916299819946,-0.00299072265625,0.9971523880958557,0.9989471435546875,0,0
62,1.431644180091098,0.0019382238388061523,0.0005055665969848633,0.0019381046295166016,0.9989473819732666,-0.00299072265625,0.9989473819732666,0.9989471435546875,0,0
63,1.4543959440197796,0.002048015594482422,0.1690603494644165,0.0020143985748291016,0.9990124702453613,-0.00299072265625,0.9989940524101257,0.9989471435546875,0,0
64,1.4769045601133257,0.0019683837890625,0.044770002365112305,0.00195920467376709,0.9989650249481201,-0.00299072265625,0.9989584684371948,0.9989471435546875,0,0
65,1.4996959529817104,0.9959705471992493,-0.5268305540084839,0.0002818107604980469,0.9980535507202148,-0.00299072265625,0.9988223910331726,0.9989471435546875,0,0
66,1.5232859910465777,0.0019378662109375,-0.00023835900356061757,0.0019378662109375,0.9989471435546875,-0.00299072265625,0.9989471435546875,0.9989471435546875,0,0
67,1.5458429590798914,0.002105116844177246,0.2656574249267578,0.9959282279014587,0.9952117800712585,-0.00299072265625,0.9976510405540466,0.9989471435546875,0,0
